Điều,Chủ đề,Khoản,Nội dung,Tóm tắt,Thời gian,Bộ luật
69,"Trình tự, thủ tục phát hành cổ phiếu để trả cổ tức, phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, phát hành cổ phiếu theo chương trình lựa chọn cho người lao động",4,Ngày kết thúc đợt phát hành không được quá 45 ngày kể từ ngày Ủy ban Chứng khoán Nhà nước thông báo về việc nhận được đầy đủ tài liệu báo cáo.,Ngày kết thúc đợt phát hành không được quá 45 ngày kể từ ngày Ủy ban Chứng khoán Nhà nước thông báo về việc nhận được đầy đủ tài liệu báo cáo,2020,Nghị Định 155 - 2020
69,"Trình tự, thủ tục phát hành cổ phiếu để trả cổ tức, phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, phát hành cổ phiếu theo chương trình lựa chọn cho người lao động",5,"Trong quá trình phát hành cổ phiếu để trả cổ tức hoặc phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, trường hợp phát sinh cổ phiếu lẻ, công ty được mua lại cổ phiếu lẻ làm cổ phiếu quỹ theo phương án đã được Đại hội đồng cổ đông thông qua hoặc ủy quyền cho Hội đồng quản trị thông qua. Số cổ phiếu được công ty mua lại này được xử lý theo quy định tại khoản 7 Điều 36 Luật Chứng khoán và các quy định có liên quan.",Số cổ phiếu được công ty mua lại này được xử lý theo quy định tại khoản 7 Điều 36 Luật Chứng khoán và các quy định có liên quan,2020,Nghị Định 155 - 2020
69,"Trình tự, thủ tục phát hành cổ phiếu để trả cổ tức, phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, phát hành cổ phiếu theo chương trình lựa chọn cho người lao động",6,"Trong thời hạn 15 ngày kể từ ngày kết thúc đợt phát hành, tổ chức phát hành phải gửi Báo cáo kết quả đợt phát hành cho Ủy ban Chứng khoán Nhà nước và công bố thông tin trên trang thông tin điện tử của tổ chức phát hành, Sở giao dịch chứng khoán về kết quả đợt phát hành. Đối với trường hợp phát hành cổ phiếu theo chương trình lựa chọn cho người lao động, tài liệu báo cáo kết quả đợt phát hành gửi Ủy ban Chứng khoán Nhà nước kèm theo:
a) Danh sách người lao động tham gia chương trình trong đó nêu cụ thể về số lượng cổ phiếu của từng người lao động đã nộp tiền mua hoặc được phân phối (đối với trường hợp phát hành cổ phiếu thưởng cho người lao động);
b) Văn bản xác nhận của ngân hàng, chi nhánh ngân hàng nước ngoài nơi mở tài khoản phong tỏa về số tiền thu được từ đợt phát hành, trừ trường hợp phát hành cổ phiếu thưởng cho người lao động.","Trong thời hạn 15 ngày kể từ ngày kết thúc đợt phát hành, tổ chức phát hành phải gửi Báo cáo kết quả đợt phát hành cho Ủy ban Chứng khoán Nhà nước và công bố thông tin trên trang thông tin điện tử của tổ chức phát hành, Sở giao dịch chứng khoán về kết quả đợt phát hành",2020,Nghị Định 155 - 2020
69,"Trình tự, thủ tục phát hành cổ phiếu để trả cổ tức, phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, phát hành cổ phiếu theo chương trình lựa chọn cho người lao động",7,"Trong thời hạn 03 ngày làm việc kể từ ngày nhận được tài liệu báo cáo kết quả đợt phát hành đầy đủ và hợp lệ, Ủy ban Chứng khoán Nhà nước thông báo bằng văn bản về việc nhận được báo cáo kết quả đợt phát hành cho tổ chức phát hành đồng thời gửi cho Sở giao dịch chứng khoán, Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam và đăng tải trên trang thông tin điện tử của Ủy ban Chứng khoán Nhà nước về việc nhận được báo cáo kết quả đợt phát hành.","Trong thời hạn 03 ngày làm việc kể từ ngày nhận được tài liệu báo cáo kết quả đợt phát hành đầy đủ và hợp lệ, Ủy ban Chứng khoán Nhà nước thông báo bằng văn bản về việc nhận được báo cáo kết quả đợt phát hành cho tổ chức phát hành đồng thời gửi cho Sở giao dịch chứng khoán, Tổng công ty lưu ký và bù trừ chứng khoán Việt Nam và đăng tải trên trang thông tin điện tử của Ủy ban Chứng khoán Nhà nước về việc nhận được báo cáo kết quả đợt phát hành",2020,Nghị Định 155 - 2020
69,"Trình tự, thủ tục phát hành cổ phiếu để trả cổ tức, phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu, phát hành cổ phiếu theo chương trình lựa chọn cho người lao động",8,"Sau khi có thông báo nhận được báo cáo kết quả đợt phát hành của Ủy ban Chứng khoán Nhà nước, tổ chức phát hành được yêu cầu chấm dứt phong tỏa số tiền thu được từ đợt phát hành đối với trường hợp phát hành cổ phiếu theo chương trình lựa chọn cho người lao động, trừ trường hợp phát hành cổ phiếu thưởng cho người lao động.
Mục 6. CHÀO BÁN CHỨNG KHOÁN RA NƯỚC NGOÀI CỦA DOANH NGHIỆP VIỆT NAM","Sau khi có thông báo nhận được báo cáo kết quả đợt phát hành của Ủy ban Chứng khoán Nhà nước, tổ chức phát hành được yêu cầu chấm dứt phong tỏa số tiền thu được từ đợt phát hành đối với trường hợp phát hành cổ phiếu theo chương trình lựa chọn cho người lao động, trừ trường hợp phát hành cổ phiếu thưởng cho người lao động",2020,Nghị Định 155 - 2020
70,Chào bán trái phiếu tại nước ngoài,,Việc chào bán trái phiếu của doanh nghiệp Việt Nam tại nước ngoài được thực hiện theo quy định về chào bán trái phiếu doanh nghiệp.,Việc chào bán trái phiếu của doanh nghiệp Việt Nam tại nước ngoài được thực hiện theo quy định về chào bán trái phiếu doanh nghiệp,2020,Nghị Định 155 - 2020
71,Điều kiện chào bán cổ phiếu ra nước ngoài của công ty đại chúng,1,Công ty đại chúng được chào bán cổ phiếu ra nước ngoài sau khi được Ủy ban Chứng khoán Nhà nước chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài theo điều kiện quy định tại khoản 2 Điều này và đáp ứng quy định tại nước sở tại.,Công ty đại chúng được chào bán cổ phiếu ra nước ngoài sau khi được Ủy ban Chứng khoán Nhà nước chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài theo điều kiện quy định tại khoản 2 Điều này và đáp ứng quy định tại nước sở tại,2020,Nghị Định 155 - 2020
71,Điều kiện chào bán cổ phiếu ra nước ngoài của công ty đại chúng,2,"Điều kiện chấp thuận đề nghị việc đăng ký chào bán cổ phiếu ra nước ngoài bao gồm:
a) Việc phát hành cổ phiếu phải đáp ứng quy định về tỷ lệ sở hữu nước ngoài theo quy định của pháp luật;
b) Có quyết định của Đại hội đồng cổ đông thông qua việc chào bán cổ phiếu ra nước ngoài và phương án sử dụng vốn thu được từ đợt chào bán;
c) Tuân thủ các quy định của pháp luật về quản lý ngoại hối;
d) Được sự chấp thuận của Ngân hàng Nhà nước Việt Nam về việc phát hành cổ phiếu ra nước ngoài theo quy định của pháp luật về các tổ chức tín dụng đối với việc phát hành cổ phiếu của tổ chức tín dụng; được sự chấp thuận của Bộ Tài chính về việc phát hành cổ phiếu ra nước ngoài theo quy định của pháp luật về kinh doanh bảo hiểm đối với việc phát hành cổ phiếu của tổ chức kinh doanh bảo hiểm.","Điều kiện chấp thuận đề nghị việc đăng ký chào bán cổ phiếu ra nước ngoài bao gồm:
a) Việc phát hành cổ phiếu phải đáp ứng quy định về tỷ lệ sở hữu nước ngoài theo quy định của pháp luật;
b) Có quyết định của Đại hội đồng cổ đông thông qua việc chào bán cổ phiếu ra nước ngoài và phương án sử dụng vốn thu được từ đợt chào bán;
c) Tuân thủ các quy định của pháp luật về quản lý ngoại hối;
d) Được sự chấp thuận của Ngân hàng Nhà nước Việt Nam về việc phát hành cổ phiếu ra nước ngoài theo quy định của pháp luật về các tổ chức tín dụng đối với việc phát hành cổ phiếu của tổ chức tín dụng; được sự chấp thuận của Bộ Tài chính về việc phát hành cổ phiếu ra nước ngoài theo quy định của pháp luật về kinh doanh bảo hiểm đối với việc phát hành cổ phiếu của tổ chức kinh doanh bảo hiểm",2020,Nghị Định 155 - 2020
72,Hồ sơ đề nghị chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài,1,Giấy đề nghị chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài theo Mẫu số 19 Phụ lục ban hành kèm theo Nghị định này.,Giấy đề nghị chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài theo Mẫu số 19 Phụ lục ban hành kèm theo Nghị định này,2020,Nghị Định 155 - 2020
72,Hồ sơ đề nghị chấp thuận việc đăng ký chào bán cổ phiếu ra nước ngoài,2,Quyết định của Đại hội đồng cổ đông thông qua phương án chào bán cổ phiếu và phương án sử dụng vốn thu được từ đợt chào bán cổ phiếu ra nước ngoài; thông qua hoặc ủy quyền cho Hội đồng quản trị thông qua phương án đảm bảo việc phát hành cổ phiếu đáp ứng quy định về tỷ lệ sở hữu nước ngoài.,Quyết định của Đại hội đồng cổ đông thông qua phương án chào bán cổ phiếu và phương án sử dụng vốn thu được từ đợt chào bán cổ phiếu ra nước ngoài; thông qua hoặc ủy quyền cho Hội đồng quản trị thông qua phương án đảm bảo việc phát hành cổ phiếu đáp ứng quy định về tỷ lệ sở hữu nước ngoài,2020,Nghị Định 155 - 2020
