Điều,Chủ đề,Khoản,Nội dung,Tóm tắt,Thời gian,Bộ luật
278,Trách nhiệm và nghĩa vụ của Hội đồng quản trị,9,Báo cáo hoạt động của Hội đồng quản trị tại Đại hội đồng cổ đông theo quy định tại Điều 280 Nghị định này.,Báo cáo hoạt động của Hội đồng quản trị tại Đại hội đồng cổ đông theo quy định tại Điều 280 Nghị định này,2020,Nghị Định 155 - 2020
279,Cuộc họp Hội đồng quản trị,1,Cuộc họp Hội đồng quản trị thực hiện theo quy định tại Điều 157 Luật Doanh nghiệp và điểm c khoản 3 Điều 41 Luật Chứng khoán.,Cuộc họp Hội đồng quản trị thực hiện theo quy định tại Điều 157 Luật Doanh nghiệp và điểm c khoản 3 Điều 41 Luật Chứng khoán,2020,Nghị Định 155 - 2020
279,Cuộc họp Hội đồng quản trị,2,"Biên bản họp Hội đồng quản trị phải được lập chi tiết và rõ ràng, trong đó có họ, tên, chữ ký chủ tọa và người ghi biên bản. Trường hợp chủ tọa, người ghi biên bản từ chối ký biên bản họp thực hiện theo quy định tại khoản 2 Điều 158 Luật Doanh nghiệp. Nội dung được đa số thành viên dự họp tán thành tại biên bản họp Hội đồng quản trị phải được lập thành Nghị quyết thông qua. Biên bản họp Hội đồng quản trị phải được lưu giữ theo quy định của pháp luật và Điều lệ công ty.","Trường hợp chủ tọa, người ghi biên bản từ chối ký biên bản họp thực hiện theo quy định tại khoản 2 Điều 158 Luật Doanh nghiệp",2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,1,"Thù lao, chi phí hoạt động và các lợi ích khác của Hội đồng quản trị và từng thành viên Hội đồng quản trị theo quy định tại khoản 3 Điều 163 Luật Doanh nghiệp và Điều lệ công ty.","Thù lao, chi phí hoạt động và các lợi ích khác của Hội đồng quản trị và từng thành viên Hội đồng quản trị theo quy định tại khoản 3 Điều 163 Luật Doanh nghiệp và Điều lệ công ty",2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,2,Tổng kết các cuộc họp của Hội đồng quản trị và các quyết định của Hội đồng quản trị.,Tổng kết các cuộc họp của Hội đồng quản trị và các quyết định của Hội đồng quản trị,2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,3,"Báo cáo về các giao dịch giữa công ty, công ty con, công ty do công ty đại chúng nắm quyền kiểm soát trên 50% trở lên vốn điều lệ với thành viên Hội đồng quản trị và những người có liên quan của thành viên đó; giao dịch giữa công ty với công ty trong đó thành viên Hội đồng quản trị là thành viên sáng lập hoặc là người quản lý doanh nghiệp trong thời gian 03 năm gần nhất trước thời điểm giao dịch.","Báo cáo về các giao dịch giữa công ty, công ty con, công ty do công ty đại chúng nắm quyền kiểm soát trên 50% trở lên vốn điều lệ với thành viên Hội đồng quản trị và những người có liên quan của thành viên đó; giao dịch giữa công ty với công ty trong đó thành viên Hội đồng quản trị là thành viên sáng lập hoặc là người quản lý doanh nghiệp trong thời gian 03 năm gần nhất trước thời điểm giao dịch",2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,4,Hoạt động của thành viên Hội đồng quản trị độc lập và kết quả đánh giá của thành viên độc lập về hoạt động của Hội đồng quản trị (đối với công ty niêm yết).,Hoạt động của thành viên Hội đồng quản trị độc lập và kết quả đánh giá của thành viên độc lập về hoạt động của Hội đồng quản trị (đối với công ty niêm yết),2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,5,Hoạt động của Ủy ban kiểm toán trực thuộc Hội đồng quản trị trong trường hợp công ty đại chúng hoạt động theo mô hình quy định tại điểm b khoản 1 Điều 137 Luật Doanh nghiệp.,Hoạt động của Ủy ban kiểm toán trực thuộc Hội đồng quản trị trong trường hợp công ty đại chúng hoạt động theo mô hình quy định tại điểm b khoản 1 Điều 137 Luật Doanh nghiệp,2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,6,Hoạt động của các tiểu ban khác thuộc Hội đồng quản trị (nếu có).,Hoạt động của các tiểu ban khác thuộc Hội đồng quản trị (nếu có),2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,7,Kết quả giám sát đối với Tổng giám đốc (Giám đốc).,Kết quả giám sát đối với Tổng giám đốc (Giám đốc),2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,8,Kết quả giám sát đối với người điều hành khác.,Kết quả giám sát đối với người điều hành khác,2020,Nghị Định 155 - 2020
280,Báo cáo hoạt động của Hội đồng quản trị tại cuộc họp Đại hội đồng cổ đông thường niên,9,Các kế hoạch trong tương lai.,Các kế hoạch trong tương lai,2020,Nghị Định 155 - 2020
281,Người phụ trách quản trị công ty,1,Hội đồng quản trị của công ty đại chúng phải bổ nhiệm ít nhất 01 người phụ trách quản trị công ty để hỗ trợ công tác quản trị công ty tại doanh nghiệp. Người phụ trách quản trị công ty có thể kiêm nhiệm làm Thư ký công ty theo quy định tại khoản 5 Điều 156 Luật Doanh nghiệp.,Người phụ trách quản trị công ty có thể kiêm nhiệm làm Thư ký công ty theo quy định tại khoản 5 Điều 156 Luật Doanh nghiệp,2020,Nghị Định 155 - 2020
281,Người phụ trách quản trị công ty,2,Người phụ trách quản trị công ty không được đồng thời làm việc cho tổ chức kiểm toán được chấp thuận đang thực hiện kiểm toán các báo cáo tài chính của công ty.,Người phụ trách quản trị công ty không được đồng thời làm việc cho tổ chức kiểm toán được chấp thuận đang thực hiện kiểm toán các báo cáo tài chính của công ty,2020,Nghị Định 155 - 2020
281,Người phụ trách quản trị công ty,3,"Người phụ trách quản trị công ty có quyền và nghĩa vụ sau:
 a) Tư vấn Hội đồng quản trị trong việc tổ chức họp Đại hội đồng cổ đông theo quy định và các công việc liên quan giữa công ty và cổ đông;
 b) Chuẩn bị các cuộc họp Hội đồng quản trị, Ban kiểm soát và Đại hội đồng cổ đông theo yêu cầu của Hội đồng quản trị hoặc Ban kiểm soát;
 c) Tư vấn về thủ tục của các cuộc họp;
 d) Tham dự các cuộc họp;
 đ) Tư vấn thủ tục lập các nghị quyết của Hội đồng quản trị phù hợp với quy định của pháp luật;
 e) Cung cấp các thông tin tài chính, biên bản họp Hội đồng quản trị và các thông tin khác cho thành viên Hội đồng quản trị và thành viên Ban kiểm soát;
 g) Giám sát và báo cáo Hội đồng quản trị về hoạt động công bố thông tin của công ty;
 h) Là đầu mối liên lạc với các bên có quyền lợi liên quan;
 i) Bảo mật thông tin theo các quy định của pháp luật và Điều lệ công ty;
 k) Các quyền và nghĩa vụ khác theo quy định của pháp luật và Điều lệ công ty.
 Mục 4. THÀNH VIÊN ỦY BAN KIỂM TOÁN VÀ ỦY BAN KIỂM TOÁN","Người phụ trách quản trị công ty có các quyền và nghĩa vụ sau:
 
 Tư vấn HĐQT trong việc tổ chức ĐHĐCĐ và quan hệ với cổ đông.
 
 Chuẩn bị, tham dự các cuộc họp HĐQT, Ban kiểm soát, ĐHĐCĐ.
 
 Tư vấn về thủ tục họp và lập nghị quyết đúng quy định pháp luật.
 
 Cung cấp thông tin (tài chính, biên bản họp...) cho HĐQT và Ban kiểm soát.
 
 Giám sát, báo cáo HĐQT về công tác công bố thông tin.
 
 Làm đầu mối liên lạc với các bên liên quan.
 
 Bảo mật thông tin và thực hiện các nhiệm vụ khác theo luật và Điều lệ công ty.",2020,Nghị Định 155 - 2020
282,Thành phần Ủy ban kiểm toán,1,Công ty đại chúng tổ chức quản lý và hoạt động theo mô hình quy định tại điểm b khoản 1 Điều 137 Luật Doanh nghiệp phải có Ủy ban kiểm toán trực thuộc Hội đồng quản trị.,Công ty đại chúng tổ chức quản lý và hoạt động theo mô hình quy định tại điểm b khoản 1 Điều 137 Luật Doanh nghiệp phải có Ủy ban kiểm toán trực thuộc Hội đồng quản trị,2020,Nghị Định 155 - 2020
282,Thành phần Ủy ban kiểm toán,2,Ủy ban kiểm toán có từ 02 thành viên trở lên. Chủ tịch Ủy ban kiểm toán phải là thành viên Hội đồng quản trị độc lập. Các thành viên khác của Ủy ban kiểm toán phải là các thành viên Hội đồng quản trị không điều hành.,Ủy ban kiểm toán có từ 02 thành viên trở lên,2020,Nghị Định 155 - 2020
282,Thành phần Ủy ban kiểm toán,3,"Thành viên Ủy ban kiểm toán phải có kiến thức về kế toán, kiểm toán, có hiểu biết chung về pháp luật và hoạt động của công ty và không thuộc các trường hợp sau:
 a) Làm việc trong bộ phận kế toán, tài chính của công ty;
 b) Là thành viên hay nhân viên của tổ chức kiểm toán được chấp thuận thực hiện kiểm toán các báo cáo tài chính của công ty trong 03 năm liền trước đó.","Thành viên Ủy ban kiểm toán phải có:
 
 Kiến thức về kế toán, kiểm toán, hiểu biết chung về pháp luật và hoạt động công ty.
 
 Không được:
 
 Làm việc trong bộ phận kế toán hoặc tài chính của công ty.
 
 Là thành viên hoặc nhân viên của tổ chức kiểm toán từng kiểm toán báo cáo tài chính của công ty trong 3 năm gần nhất.",2020,Nghị Định 155 - 2020
